MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
5,6.098626104970388,19.849063437121742,1,1,3,0,5,6,1964,1999,0.0,3,2,4,4,3,1,10.897673633652223,6,0.0,11.67005022583586,1486.0,0,1,13.274721451332805,0.0,0.0,13.274721451332805,1.0,0.0,1,0,3,0.7304631471189666,3,7,6,0,3,14.132483878148479,0,2.0,480.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,5,3,12.025755079404917,15.458572670523298,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,6.221213632878419,20.739174890123962,1,1,3,0,7,6,1976,1976,8.444260751716477,3,4,2,4,3,6,0.0,6,0.0,11.4835501066498,793.0,4,1,12.50304918615027,11.4835501066498,0.0,14.079819169923036,0.0,0.0,2,1,3,0.7304631471189666,3,7,6,1,5,14.145138012244155,2,2.0,550.0,5,5,2,0.0,6.899103929073757,8.622253717854797,0.0,0.0,0.0,3,4,0.0,2,1,12.19552218463499,15.176181719662283,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,5.42678077191518,26.76458581761244,1,1,1,0,8,6,1994,2005,10.410943347638753,2,4,2,1,3,2,13.01379613893307,5,7.873203454932757,6.404586972566442,1629.0,0,1,13.655780507688625,11.37544729317354,0.0,14.824354836930027,1.0,0.0,2,1,4,0.7304631471189666,2,8,6,1,5,14.173451442269636,2,3.0,711.0,5,5,2,10.357199832765048,6.1236810031695965,0.0,0.0,0.0,0.0,3,4,0.0,9,3,12.904209855160254,16.532683716532,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,7.020909424392293,21.114629115062353,1,1,3,0,6,2,1968,1968,8.274265741119429,3,4,1,0,3,6,0.0,6,0.0,13.080346166472044,1392.0,2,1,13.080346166472044,0.0,0.0,13.080346166472044,1.0,0.0,1,0,2,0.7304631471189666,3,5,1,2,5,14.132483878148479,2,2.0,576.0,5,5,2,0.0,0.0,8.511219710154148,0.0,0.0,0.0,3,4,0.0,9,3,11.608244735642321,15.242836072524,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14,6.448232316019433,19.878983906335762,1,1,3,0,4,4,1972,1972,0.0,3,4,2,4,0,1,11.89203905911452,5,7.873203454932757,4.882972919330174,1138.0,4,1,12.599768369251953,0.0,0.0,12.599768369251953,1.0,0.0,2,0,3,0.7304631471189666,3,6,6,0,3,14.141978564871918,2,2.0,588.0,5,5,2,0.0,0.0,7.873203454932757,0.0,0.0,0.0,3,2,0.0,6,2,11.83138646878959,14.650620648649427,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,5.3215405626377255,22.976277250370654,1,1,1,0,8,4,2005,2006,0.0,2,4,0,4,2,2,13.718474018099792,6,0.0,9.432706736141741,2077.0,0,1,14.331412246833274,0.0,0.0,14.331412246833274,1.0,0.0,1,1,1,0.7304631471189666,0,8,6,1,0,14.19064737641105,0,3.0,1134.0,5,5,2,8.013883697367245,8.75491649081582,0.0,0.0,0.0,0.0,3,4,0.0,0,0,12.955129822091815,16.614632570872892,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,6.7707662019989225,20.327029521722515,1,1,0,0,8,4,2000,2000,4.969939052451073,2,4,2,4,3,6,0.0,6,0.0,13.109989159434956,1406.0,0,1,13.209754472205057,10.179489042314811,0.0,14.081426241171904,0.0,0.0,2,1,3,0.7304631471189666,2,7,6,1,5,14.182841004523032,2,2.0,504.0,5,5,2,7.9678374640434715,7.0878471178719655,0.0,0.0,0.0,0.0,3,4,0.0,2,0,12.348010479804223,15.851301323297546,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,6.047663906109832,22.427888883210976,1,1,0,0,6,4,1965,1979,6.899103929073757,3,2,2,4,3,3,7.9561965750067145,5,11.234013204301133,6.8631354368480935,1021.0,4,1,13.232222656225794,11.876891119645324,0.0,14.733770750189326,0.0,0.0,2,1,3,0.7304631471189666,3,7,5,1,4,14.127727309259253,3,2.0,596.0,5,5,2,0.0,8.737598519334247,0.0,0.0,0.0,0.0,3,4,0.0,10,1,11.767575435251748,15.910471321521142,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5,5.831327892742091,19.06039951062208,1,1,3,0,6,4,1994,1998,8.67610089137118,3,4,2,4,3,2,12.492971344195176,6,0.0,8.780688591938043,1408.0,0,1,13.64310931837992,0.0,0.0,13.64310931837992,1.0,0.0,2,0,3,0.7304631471189666,2,7,6,1,1,14.173451442269636,2,2.0,575.0,5,5,2,8.355622538951035,5.0533710494211155,0.0,0.0,0.0,0.0,3,4,0.0,1,2,12.173037959397275,15.584886725589786,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.02174235239564,21.300070224599597,1,1,3,1,5,5,1956,1987,0.0,3,4,4,4,3,5,12.091404736594225,6,0.0,8.103593650252291,1188.0,2,1,13.174745272794866,0.0,0.0,13.174745272794866,1.0,0.0,1,1,3,0.7304631471189666,3,6,3,1,5,14.18127774085417,3,2.0,576.0,5,5,2,9.05699595993719,0.0,0.0,0.0,0.0,0.0,3,4,0.0,2,0,12.031725210748633,15.050489243193368,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,6.221213632878419,20.471659322467968,1,1,3,0,4,4,1922,1950,0.0,3,4,1,4,3,6,0.0,6,0.0,11.147538247731708,700.0,0,1,12.597322510610718,0.0,0.0,12.597322510610718,0.0,0.0,1,0,2,0.7304631471189666,1,5,6,1,2,14.05886277478713,3,1.0,252.0,5,1,2,0.0,0.0,5.88741871045203,0.0,0.0,0.0,3,4,0.0,9,0,11.83138646878959,13.990324332355753,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,5.80273872401839,19.29547692520099,1,1,3,0,6,4,2005,2005,0.0,2,4,2,4,3,2,8.025268406413497,6,0.0,10.492161983456269,738.0,0,1,11.289160096627912,11.289160096627912,0.0,13.254547994539,1.0,0.0,2,1,3,0.7304631471189666,2,7,6,0,3,14.19064737641105,0,2.0,540.0,5,5,2,6.65495044352145,4.745132396064701,0.0,0.0,0.0,0.0,3,4,0.0,4,3,12.063938642041201,14.503038058582288,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11,5.494161288893169,18.287080485066085,1,1,3,0,6,5,1925,1950,0.0,3,2,4,4,3,1,10.520314560548853,6,0.0,7.0378181972974625,672.0,4,0,11.136081740934445,11.038947685692156,0.0,13.031092624489567,1.0,0.0,2,0,3,0.7304631471189666,3,6,6,0,3,14.071773214082123,3,1.0,300.0,5,5,2,7.440766394665014,0.0,0.0,0.0,0.0,0.0,3,4,0.0,9,3,11.548302261270587,14.246370130253506,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.221213632878419,20.347240908682487,1,1,0,0,6,5,1977,1977,0.0,2,4,2,4,3,0,11.393132811904163,6,0.0,9.956818543247373,1208.0,4,1,12.665150811025393,0.0,0.0,12.665150811025393,1.0,0.0,1,1,3,0.7304631471189666,3,6,6,1,5,14.146716717260457,2,2.0,546.0,5,5,2,8.081454683660327,5.0533710494211155,0.0,0.0,0.0,0.0,3,4,0.0,8,0,12.013706813470414,14.78199696740658,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.844946025203906,21.378456563074824,1,1,3,0,6,6,1957,2004,6.7707662019989225,3,4,4,4,3,2,12.611971343817137,6,0.0,8.954597211387142,1477.0,0,1,13.92215132494273,0.0,0.0,13.92215132494273,1.0,0.0,2,0,3,0.7304631471189666,2,7,6,2,5,14.115012896462307,0,2.0,416.0,5,5,2,0.0,6.382450834594188,0.0,0.0,8.103593650252291,0.0,3,4,0.0,8,1,12.458778882573533,15.824944231801265,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.221213632878419,19.54435778346795,1,1,3,0,6,5,1965,1965,0.0,3,4,4,4,3,5,11.806292054368383,6,0.0,8.54874312625216,1136.0,4,1,12.48792113741291,0.0,0.0,12.48792113741291,1.0,0.0,1,0,3,0.7304631471189666,3,5,6,1,2,14.127727309259253,2,1.0,384.0,5,5,2,9.870950045978935,0.0,0.0,0.0,0.0,0.0,3,4,0.0,9,2,11.849404844423074,14.585277012952863,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,4.137710644618417,14.609043396364711,1,1,3,0,6,5,1978,1978,0.0,3,4,4,4,3,0,9.110605958809188,6,0.0,10.487444346097531,855.0,4,1,11.689407579365229,10.679537594055967,0.0,13.183014255671768,0.0,0.0,2,1,3,0.7304631471189666,3,7,6,1,5,14.1482947440103,3,2.0,440.0,5,5,2,4.3809460334448715,0.0,0.0,0.0,0.0,0.0,3,4,0.0,6,3,11.908346971208951,14.618785985150703,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11,5.684506656824124,19.71220477890197,1,0,3,0,4,1,1900,1950,0.0,3,4,4,0,3,6,0.0,6,0.0,12.382690472200485,1095.0,1,0,12.382690472200485,11.066450266913,0.0,13.811378405864021,1.0,0.0,2,0,4,1.1943176378757767,3,8,3,0,3,14.055628032763455,3,3.0,779.0,1,1,0,0.0,0.0,6.448232316019433,0.0,0.0,0.0,3,4,0.0,7,0,11.373674891823535,15.341862798849222,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,5.42678077191518,19.46766416881985,1,1,3,0,5,7,1924,2006,0.0,2,4,4,4,3,6,0.0,6,0.0,11.396658166096783,768.0,0,1,11.480119387602214,0.0,0.0,11.480119387602214,0.0,0.0,1,0,2,0.7304631471189666,2,5,6,0,3,14.062094658447375,3,1.0,240.0,1,1,0,9.1482763078651,0.0,7.020909424392293,0.0,0.0,0.0,3,4,0.0,7,3,11.603688960617083,13.420522821140821,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.221213632878419,20.55652248336603,1,1,0,0,8,4,2008,2008,10.083791241928564,2,4,0,4,2,6,0.0,6,0.0,14.254043235000337,2046.0,0,1,14.254043235000337,0.0,0.0,14.254043235000337,0.0,0.0,2,1,3,0.7304631471189666,2,7,6,1,2,14.195323264382047,0,3.0,834.0,5,5,2,9.192819749847509,6.268453117386751,0.0,0.0,0.0,0.0,3,4,0.0,9,3,12.827995001361906,16.545463785868296,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,6.02174235239564,19.852264080673244,1,1,0,0,5,4,1961,1961,5.59142712460611,3,4,4,4,3,5,11.598064799559047,6,0.0,7.633331873373152,988.0,4,1,12.091404736594225,0.0,0.0,12.091404736594225,1.0,0.0,1,0,3,0.7304631471189666,3,5,6,0,3,14.124552834680129,3,2.0,572.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,1,1,11.763691965388299,14.145138012244155,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
